timestamp_ms,sample_index,raw_ecg_mv
25.796,159711,-1210.831635
42.017,159712,-1210.805454
42.128,159713,-1210.982224
42.211,159714,-1210.907146
42.385,159715,-1210.978763
69.395,159716,-1210.941043
69.502,159717,-1210.874042
69.564,159718,-1210.967007
94.069,159719,-1210.943567
94.142,159720,-1211.054635
127.934,159721,-1210.960660
151.846,159722,-1211.003645
151.928,159723,-1211.157841
151.994,159724,-1211.168010
152.309,159725,-1211.226789
178.421,159726,-1211.279221
206.568,159727,-1211.337423
206.674,159728,-1211.439620
206.740,159729,-1211.433345
206.816,159730,-1211.461545
226.573,159731,-1211.470993
232.022,159732,-1211.470127
232.095,159733,-1211.491259
257.408,159734,-1211.267466
257.714,159735,-1210.192276
282.042,159736,1.556241
282.125,159737,4.307681
282.189,159738,4.140719
320.114,159739,-1210.458982
320.212,159740,-1211.857420
320.936,159741,-1211.661394
320.984,159742,-1211.284991
321.030,159743,-1211.423537
346.211,159744,-1211.475825
346.304,159745,-1211.556313
372.012,159746,-1211.623746
372.211,159747,-1211.518232
372.345,159748,-1211.632834
401.191,159749,-1211.560928
401.287,159750,-1211.561289
407.759,159751,-1211.555880
407.924,159752,-1211.445462
408.048,159753,-1211.478205
434.057,159754,-1211.452025
434.141,159755,-1211.372186
434.201,159756,-1211.373052
434.258,159757,-1211.243593
442.060,159758,-1211.250517
442.205,159759,-1211.161158
442.333,159760,-1211.007034
469.347,159761,-1210.946668
470.424,159762,-1210.771052
492.027,159763,-1210.740761
492.099,159764,-1210.620174
492.151,159765,-1210.578343
494.937,159766,-1210.658975
495.020,159767,-1210.752156
500.045,159768,-1211.103172
500.124,159769,-1211.447914
500.184,159770,-1211.795035
535.260,159771,-1212.108620
535.360,159772,-1212.220336
552.151,159773,-1212.448385
552.308,159774,-1212.491802
552.386,159775,-1212.583685
582.629,159776,-1212.666986
582.727,159777,-1212.662442
599.319,159778,-1212.788439
599.427,159779,-1212.803079
599.492,159780,-1212.822047
626.764,159781,-1212.891068
627.085,159782,-1212.933764
627.168,159783,-1213.007183
627.226,159784,-1213.052692
657.045,159785,-1212.997231
657.162,159786,-1213.126184
657.228,159787,-1213.132964
679.519,159788,-1213.144215
679.615,159789,-1213.211648
703.429,159790,-1213.185396
703.511,159791,-1213.316008
703.573,159792,-1213.271726
706.028,159793,-1213.356468
706.125,159794,-1213.406160
711.837,159795,-1213.436668
712.249,159796,-1213.545067
712.326,159797,-1213.526315
737.716,159798,-1213.540739
761.223,159799,-1213.569949
761.411,159800,-1213.587618
761.541,159801,-1213.699046
786.071,159802,-1213.683468
805.214,159803,-1213.663490
805.322,159804,-1213.713398
805.398,159805,-1213.814441
805.472,159806,-1213.964887
811.213,159807,-1213.943611
811.327,159808,-1214.065568
811.779,159809,-1214.144325
837.031,159810,-1214.152475
837.117,159811,-1214.265706
837.184,159812,-1214.239742
864.578,159813,-1214.292968
864.978,159814,-1214.340135
890.119,159815,-1214.326432
890.266,159816,-1213.782707
890.385,159817,-1212.720861
890.500,159818,-1210.529445
909.409,159819,1.995966
915.288,159820,-1210.580723
921.624,159821,-1214.292174
941.081,159822,-1214.841958
941.242,159823,-1214.376052
941.327,159824,-1214.310421
970.685,159825,-1214.457333
970.779,159826,-1214.558015
990.038,159827,-1214.561765
990.120,159828,-1214.593138
990.188,159829,-1214.581094
1007.898,159830,-1214.540706
1008.235,159831,-1214.609005
1010.096,159832,-1214.529383
1010.238,159833,-1214.508395
1015.013,159834,-1214.541355
1015.109,159835,-1214.453366
1015.336,159836,-1214.497865
1040.040,159837,-1214.386510
1040.125,159838,-1214.347997
1040.194,159839,-1214.320158
1068.748,159840,-1214.136680
1068.834,159841,-1214.152114
1091.019,159842,-1214.020276
1091.097,159843,-1213.874662
1091.162,159844,-1213.750541
1112.259,159845,-1213.608317
1112.431,159846,-1213.546870
1136.042,159847,-1213.489893
1136.125,159848,-1213.434793
1136.186,159849,-1213.603413
1136.245,159850,-1213.846679
1163.257,159851,-1214.234117
1188.041,159852,-1214.545394
1188.135,159853,-1214.771855
1188.205,159854,-1215.040797
1188.272,159855,-1215.123953
1243.776,159856,-1215.270000
1243.966,159857,-1215.227520
1244.075,159858,-1215.271875
1272.014,159859,-1215.320557
1272.119,159860,-1215.323081
1295.023,159861,-1215.402198
1295.098,159862,-1215.393760
1295.153,159863,-1215.416334
1318.715,159864,-1215.452756
1318.842,159865,-1215.409050
1324.696,159866,-1215.415685
1324.817,159867,-1215.418498
1324.904,159868,-1215.410204
1350.033,159869,-1215.487663
1350.161,159870,-1215.423835
1350.222,159871,-1215.455208
1377.611,159872,-1215.449799
1377.750,159873,-1215.491485
1377.875,159874,-1215.492495
1377.949,159875,-1215.445760
1402.057,159876,-1215.575363
1402.166,159877,-1215.461987
1402.253,159878,-1215.499707
1431.660,159879,-1215.596350
1431.741,159880,-1215.518675
1449.151,159881,-1215.590580
1449.287,159882,-1215.572333
1449.398,159883,-1215.591518
1450.948,159884,-1215.644960
1451.121,159885,-1215.556034
1477.606,159886,-1215.528195
1477.777,159887,-1215.581204
1477.980,159888,-1215.650585
1502.079,159889,-1215.642291
1502.164,159890,-1215.542042
1531.140,159891,-1215.603634
1531.279,159892,-1215.602841
1531.381,159893,-1215.530936
1549.139,159894,-1215.494298
1549.302,159895,-1215.468118
1555.088,159896,-1215.566419
1555.219,159897,-1215.576444
1581.086,159898,-1215.636233
1605.962,159899,-1215.671429
1606.050,159900,-1215.724438
1606.112,159901,-1215.745714
1606.166,159902,-1215.684843
1637.610,159903,-1215.669337
1637.714,159904,-1215.768504
1637.777,159905,-1215.749248
1659.031,159906,-1215.772832
1659.101,159907,-1215.609476
1659.152,159908,-1214.759018
1659.201,159909,-1213.812998
1659.250,159910,-1211.020882
1668.013,159911,0.868128
1668.117,159912,-1212.738026
1691.024,159913,-1215.566347
1691.140,159914,-1215.862334
1691.221,159915,-1215.339164
1718.723,159916,-1215.330005
1719.297,159917,-1215.552139
1742.044,159918,-1215.578392
1742.142,159919,-1215.561804
1742.218,159920,-1215.515502
1759.059,159921,-1215.500933
1759.142,159922,-1215.486869
1761.918,159923,-1215.437682
1762.120,159924,-1215.397078
1771.140,159925,-1215.300868
1792.116,159926,-1215.259109
1792.205,159927,-1215.346448
1820.680,159928,-1215.215043
1820.760,159929,-1215.207254
1820.821,159930,-1215.112558
1847.153,159931,-1215.000337
1847.292,159932,-1214.906579
1853.019,159933,-1214.696849
1853.136,159934,-1214.694685
1855.921,159935,-1214.557438
1856.056,159936,-1214.441322
1856.169,159937,-1214.258205
1881.444,159938,-1214.177717
1881.543,159939,-1214.090522
1887.686,159940,-1214.134805
1887.779,159941,-1214.151754
1907.053,159942,-1214.350377
1908.931,159943,-1214.597105
1908.997,159944,-1214.958073
1936.312,159945,-1215.160158
1936.400,159946,-1215.299209
1936.466,159947,-1215.445688
1951.208,159948,-1215.456722
1951.383,159949,-1215.553077
1951.527,159950,-1215.639911
1951.665,159951,-1215.628372
1982.020,159952,-1215.644816
1982.090,159953,-1215.577815
1982.139,159954,-1215.738862
2007.054,159955,-1215.665226
2007.114,159956,-1215.641714
2036.919,159957,-1215.702874
2036.979,159958,-1215.641931
2037.026,159959,-1215.672510
2038.867,159960,-1215.633132
2038.918,159961,-1215.658375
2044.054,159962,-1215.683184
2044.197,159963,-1215.630752
2044.306,159964,-1215.689747
2045.886,159965,-1215.632627
2045.942,159966,-1215.671429
2071.985,159967,-1215.721048
2072.055,159968,-1215.693642
2096.099,159969,-1215.747445
2123.056,159970,-1215.733742
2123.135,159971,-1215.749176
2123.192,159972,-1215.779899
2123.244,159973,-1215.761869
2138.030,159974,-1215.819783
2140.936,159975,-1215.812931
2141.005,159976,-1215.821586
2170.002,159977,-1215.860027
2170.076,159978,-1215.840914
2170.132,159979,-1215.903588
2192.020,159980,-1215.872720
2192.088,159981,-1215.888370
2228.319,159982,-1215.909502
2228.396,159983,-1215.893491
2228.453,159984,-1215.932076
2232.933,159985,-1215.916281
2233.008,159986,-1215.940009
2233.080,159987,-1215.991649
2233.259,159988,-1215.961141
2259.040,159989,-1216.022589
2284.033,159990,-1216.011338
2284.120,159991,-1216.016747
2284.186,159992,-1216.034128
2284.247,159993,-1216.005280
2314.240,159994,-1216.055043
2314.905,159995,-1215.985374
2315.285,159996,-1216.001313
2319.485,159997,-1216.067593
2320.093,159998,-1215.924143
2322.072,159999,-1215.941091
2322.146,160000,-1215.957824
2322.196,160001,-1216.033046
2348.142,160002,-1216.059371
2348.272,160003,-1216.063698
2375.268,160004,-1216.147359
2375.481,160005,-1216.143609
2375.651,160006,-1216.200152
2399.017,160007,-1216.237439
2399.087,160008,-1216.170799
2427.731,160009,-1216.220346
2427.814,160010,-1216.194887
2427.869,160011,-1216.206715
2431.948,160012,-1215.883755
2432.019,160013,-1214.950284
2433.973,160014,-1213.645965
2434.072,160015,-1210.345895
2459.254,160016,-1210.289785
2484.261,160017,-1214.309844
2484.348,160018,-1216.236646
2484.406,160019,-1216.115698
2484.458,160020,-1215.928326
2510.197,160021,-1215.937197
2510.263,160022,-1216.100769
2510.310,160023,-1216.086272
2535.966,160024,-1216.138272
2536.026,160025,-1216.139065
2561.193,160026,-1216.069107
2561.281,160027,-1216.092330
2561.339,160028,-1216.048697
2589.229,160029,-1216.000303
2589.408,160030,-1215.982417
2615.665,160031,-1215.923926
2615.840,160032,-1215.905103
2615.892,160033,-1215.814157
2632.069,160034,-1215.779034
2632.140,160035,-1215.729198
2634.954,160036,-1215.624117
2635.044,160037,-1215.586253
2637.992,160038,-1215.418931
2638.047,160039,-1215.359502
2638.098,160040,-1215.244324
2664.140,160041,-1215.089695
2664.734,160042,-1215.015338
2665.009,160043,-1214.867705
2690.177,160044,-1214.819384
2690.250,160045,-1214.804454
2718.962,160046,-1214.829985
2719.047,160047,-1215.047937
2719.100,160048,-1215.258099
2719.151,160049,-1215.511463
2719.201,160050,-1215.760787
2741.063,160051,-1215.904165
2741.156,160052,-1216.055693
2764.233,160053,-1216.110866
2764.321,160054,-1216.156735
2764.363,160055,-1216.200008
2767.226,160056,-1216.179165
2770.102,160057,-1216.218615
2770.886,160058,-1216.175414
2770.933,160059,-1216.205922
2796.191,160060,-1216.221284
2820.402,160061,-1216.137767
2820.522,160062,-1216.122477
2820.578,160063,-1216.186882
2820.632,160064,-1216.212918
2850.220,160065,-1216.133440
2856.533,160066,-1216.114688
2856.709,160067,-1216.180607
2858.166,160068,-1216.266648
2858.259,160069,-1216.233544
2883.492,160070,-1216.175559
2883.584,160071,-1216.164885
2883.644,160072,-1216.162360
2910.142,160073,-1216.194022
2910.225,160074,-1216.035715
2940.075,160075,-1216.208374
2940.152,160076,-1216.166471
2940.205,160077,-1216.240757
2944.961,160078,-1216.202316
2945.015,160079,-1216.183059
2945.060,160080,-1216.180391
2945.107,160081,-1216.174188
2945.152,160082,-1216.164019
2974.955,160083,-1216.057135
2975.071,160084,-1216.124280
2975.124,160085,-1216.168563
2975.176,160086,-1216.113750
2999.174,160087,-1216.160918
3027.776,160088,-1216.130915
3027.866,160089,-1216.123198
3027.922,160090,-1216.145051
3027.977,160091,-1216.115770
3038.143,160092,-1216.140724
3062.179,160093,-1216.095576
3062.269,160094,-1216.090095
3064.079,160095,-1216.086416
3064.152,160096,-1216.073146
3090.188,160097,-1216.074877
3114.861,160098,-1215.999366
3114.943,160099,-1216.005784
3115.009,160100,-1216.033840
3115.150,160101,-1215.925152
3131.052,160102,-1215.928470
3138.281,160103,-1215.887577
3138.436,160104,-1215.980253
3138.513,160105,-1215.969219
3138.610,160106,-1215.956453
3165.646,160107,-1216.041701
3165.756,160108,-1216.056125
3167.845,160109,-1216.074661
3188.977,160110,-1216.089806
3189.035,160111,-1216.040980
3214.800,160112,-1216.100696
3217.156,160113,-1216.060885
3217.209,160114,-1216.091393
3242.009,160115,-1215.838174
3242.121,160116,-1215.433139
3246.953,160117,-1214.626458
3247.022,160118,-1212.686819
3251.142,160119,0.438067
3278.833,160120,-1211.554942
3279.089,160121,-1215.153812
3279.260,160122,-1216.227847
3279.324,160123,-1215.836226
3302.588,160124,-1215.804204
3305.208,160125,-1215.959482
3305.313,160126,-1215.999726
3329.129,160127,-1216.007299
3329.304,160128,-1216.015521
3329.450,160129,-1215.976215
3354.070,160130,-1216.031243
3354.134,160131,-1215.946573
3358.490,160132,-1215.937413
3358.565,160133,-1215.902290
3383.954,160134,-1215.811633
3384.192,160135,-1215.825913
3384.294,160136,-1215.713620
3409.189,160137,-1215.675612
3409.274,160138,-1215.617482
3437.240,160139,-1215.480523
3437.320,160140,-1215.458958
3437.378,160141,-1215.290771
3437.435,160142,-1215.206172
3437.490,160143,-1215.087892
3460.028,160144,-1214.943072
3460.111,160145,-1214.865541
3460.175,160146,-1214.739761
3467.961,160147,-1214.647950
3469.195,160148,-1214.627756
3469.263,160149,-1214.614991
3469.354,160150,-1214.854940
3493.368,160151,-1215.074911
3493.560,160152,-1215.366643
3493.721,160153,-1215.607168
3521.242,160154,-1215.750546
3521.316,160155,-1215.942534
3551.048,160156,-1215.950683
3551.131,160157,-1215.925080
3551.195,160158,-1215.976647
3556.990,160159,-1216.073434
3557.133,160160,-1216.135964
3583.001,160161,-1216.066078
3583.067,160162,-1216.075093
3583.115,160163,-1216.043648
3610.140,160164,-1216.015665
3610.290,160165,-1216.041196
3634.179,160166,-1216.022589
3634.291,160167,-1216.021146
3634.453,160168,-1216.019848
3646.104,160169,-1215.988403
3646.217,160170,-1215.996264
3651.946,160171,-1215.907266
3652.041,160172,-1215.953496
3652.216,160173,-1215.947366
3677.445,160174,-1215.905607
3677.586,160175,-1215.770524
3678.936,160176,-1215.900054
3679.010,160177,-1215.994606
3705.064,160178,-1215.924864
3730.006,160179,-1215.870268
3730.101,160180,-1215.892409
3730.173,160181,-1215.735328
3730.243,160182,-1215.818124
3762.021,160183,-1215.882889
3767.582,160184,-1215.779899
3767.647,160185,-1215.828005
3789.324,160186,-1215.740233
3789.481,160187,-1215.801464
3789.593,160188,-1215.809830
3815.958,160189,-1215.718957
3816.050,160190,-1215.718308
3816.122,160191,-1215.669914
3816.191,160192,-1215.619645
3841.353,160193,-1215.501726
3841.489,160194,-1215.283054
3841.572,160195,-1215.667534
3846.934,160196,-1215.620078
3851.921,160197,-1215.510309
3852.007,160198,-1215.450304
3852.070,160199,-1215.456722
3854.928,160200,-1215.388856
3854.997,160201,-1215.217495
3855.060,160202,-1215.234083
3887.134,160203,-1215.117751
3887.230,160204,-1215.047504
3887.295,160205,-1215.179343
3907.069,160206,-1214.987066
3907.153,160207,-1214.896193
3932.995,160208,-1215.188141
3933.066,160209,-1214.983244
3933.120,160210,-1214.772505
3955.017,160211,-1214.613837
3955.090,160212,-1215.120059
3960.938,160213,-1215.028897
3961.030,160214,-1214.986273
3987.070,160215,-1214.849891
4012.231,160216,-1214.619535
4012.319,160217,-1214.194089
4012.397,160218,-1213.466382
4012.512,160219,-1211.421301
4038.062,160220,1.709355
4038.145,160221,0.175833
4038.206,160222,-1213.336779
4055.424,160223,-1214.599341
4055.508,160224,-1214.003327
4060.041,160225,-1213.926806
4060.183,160226,-1213.947433
4060.359,160227,-1214.032969
4085.050,160228,-1214.052226
4085.130,160229,-1213.878773
4111.229,160230,-1213.771312
4111.310,160231,-1213.693781
4111.367,160232,-1213.625122
4136.102,160233,-1213.544850
4136.242,160234,-1213.377384
4154.026,160235,-1213.256147
4154.118,160236,-1213.049735
4154.190,160237,-1212.994562
4163.491,160238,-1212.948044
4163.593,160239,-1212.692012
4187.027,160240,-1212.602797
4187.116,160241,-1212.412324
4213.747,160242,-1212.184059
4220.904,160243,-1212.032315
4220.979,160244,-1211.769576
4242.178,160245,-1211.625910
4242.273,160246,-1211.396563
4242.337,160247,-1211.128559
4272.884,160248,-1211.069636
4274.842,160249,-1210.884644
4274.906,160250,-1210.886880
4274.963,160251,-1210.965420
4275.018,160252,-1211.102018
4275.073,160253,-1211.356896
4301.346,160254,-1211.499625
4301.429,160255,-1211.648773
4301.486,160256,-1211.666947
4325.009,160257,-1211.660961
4325.083,160258,-1211.746281
4357.064,160259,-1211.627352
4358.906,160260,-1211.619419
4358.960,160261,-1211.541672
4361.992,160262,-1211.455847
4362.095,160263,-1211.479287
4372.187,160264,-1211.341390
4391.257,160265,-1211.282827
4391.347,160266,-1211.175294
4391.406,160267,-1211.124232
4391.455,160268,-1211.174573
4416.099,160269,-1211.000039
4441.036,160270,-1211.028887
4441.132,160271,-1210.938735
4441.204,160272,-1210.849809
4441.273,160273,-1210.870075
4471.360,160274,-1210.729438
4475.508,160275,-1210.771269
4475.585,160276,-1210.700013
4475.648,160277,-1210.599836
4475.710,160278,-1210.638637
4502.058,160279,-1210.473118
4502.147,160280,-1210.518338
4502.208,160281,-1210.446289
4524.835,160282,-1210.370994
4525.111,160283,-1210.386716
4557.146,160284,-1210.267643
4557.240,160285,-1210.342145
4557.310,160286,-1210.279471
4565.405,160287,-1210.184343
4566.268,160288,-1210.226462
4568.923,160289,-1210.126934
4572.372,160290,-1210.206701
4592.611,160291,-1210.160326
4621.441,160292,-1210.090585
4621.527,160293,-1210.160326
4621.588,160294,-1210.003967
4621.647,160295,-1210.048177
4646.156,160296,-1210.054524
4651.016,160297,-1210.009592
4651.102,160298,-1210.081209
4651.167,160299,0.115755
4651.232,160300,0.066713
4677.032,160301,0.026180
4679.946,160302,-1210.011395
4680.058,160303,-1210.136887
4704.244,160304,-1210.039090
4704.373,160305,-1210.212254
4728.045,160306,-1210.275577
4730.960,160307,-1210.259349
4731.059,160308,-1210.379937
4759.197,160309,-1210.438355
4759.305,160310,-1210.362483
4770.361,160311,-1210.513290
4770.436,160312,-1210.366162
4770.493,160313,-1210.153835
4770.550,160314,0.650970
4770.607,160315,2.048471
4791.042,160316,4.963843
4791.125,160317,4.232602
4820.222,160318,0.337457
4820.299,160319,-1211.053913
4820.356,160320,-1210.741194
4843.098,160321,-1210.747108
4843.181,160322,-1210.792472
4843.244,160323,-1210.972632
4875.004,160324,-1210.999101
4875.077,160325,-1211.054418
4899.054,160326,-1211.208614
4899.157,160327,-1211.063001
4899.226,160328,-1211.213879
4924.988,160329,-1211.178251
4925.054,160330,-1211.140387
4950.454,160331,-1211.294511
4950.606,160332,-1211.147311
4950.723,160333,-1211.295232
4978.089,160334,-1211.155605
4978.169,160335,-1211.140604
4978.227,160336,-1211.252897
4978.283,160337,-1211.059178
5004.101,160338,-1211.174429
5004.205,160339,-1210.976238
5004.279,160340,-1210.888971
5029.025,160341,-1210.933687
5029.091,160342,-1210.625006
5054.756,160343,-1210.733693
5054.862,160344,-1210.650465
5054.928,160345,-1210.573655
5071.042,160346,-1210.838991
5071.142,160347,-1210.835457
5081.972,160348,-1211.353074
5082.055,160349,-1211.622376
5082.125,160350,-1211.931345
5107.033,160351,-1212.343448
5107.100,160352,-1212.352247
5109.924,160353,-1212.645421
5110.004,160354,-1212.630781
5134.075,160355,-1212.723313
5159.101,160356,-1212.935278
5159.169,160357,-1212.756633
5159.221,160358,-1212.923667
5159.272,160359,-1212.856810
5181.476,160360,-1212.811950
