timestamp_ms,sample_index,raw_ecg_mv
1777.019,126253,4.801209
1777.076,126254,4.803517
1785.943,126255,4.819239
1810.071,126256,2.736367
1810.134,126257,3.034373
1814.897,126258,3.702797
1814.947,126259,3.648705
1828.906,126260,3.204220
1842.427,126261,3.756599
1842.492,126262,4.348285
1855.983,126263,4.096436
1856.031,126264,4.471829
1879.909,126265,3.759917
1879.959,126266,2.080348
1879.994,126267,1.498615
1894.900,126268,4.102639
1894.949,126269,6.961901
1919.868,126270,10.278630
1919.916,126271,8.049928
1919.951,126272,2.490648
1934.866,126273,4.907733
1934.913,126274,4.898573
1958.935,126275,5.296035
1958.983,126276,5.076209
1959.018,126277,5.086666
1984.927,126278,4.909103
1984.979,126279,4.872249
1992.828,126280,5.157923
1992.867,126281,5.046422
2000.846,126282,5.212086
2014.906,126283,5.236824
2014.962,126284,5.221390
2037.902,126285,5.560722
2037.951,126286,5.431119
2039.817,126287,5.446914
2067.482,126288,5.560361
2067.542,126289,5.480595
2069.870,126290,5.677992
2085.019,126291,5.784732
2085.139,126292,5.918084
2095.917,126293,6.248834
2095.968,126294,6.430797
2121.083,126295,6.459213
2121.152,126296,6.545759
2142.920,126297,6.699306
2142.970,126298,6.713947
2143.005,126299,6.582253
2151.927,126300,6.619612
2151.977,126301,6.502414
2167.233,126302,6.305450
2167.294,126303,6.184718
2174.878,126304,5.936908
2198.979,126305,5.891544
2199.037,126306,5.724222
2205.371,126307,5.678929
2205.423,126308,5.751484
2219.208,126309,5.627723
2231.902,126310,5.663279
2231.956,126311,5.664144
2245.923,126312,5.660466
2246.000,126313,5.644744
2255.887,126314,5.611351
2278.899,126315,5.815167
2278.948,126316,5.942534
2286.865,126317,5.816826
2286.911,126318,5.747228
2295.964,126319,5.670491
2311.003,126320,5.815239
2311.052,126321,5.815455
2333.897,126322,5.716505
2333.948,126323,5.832116
2357.967,126324,5.808027
2358.019,126325,5.831394
2358.054,126326,5.825264
2368.405,126327,5.790213
2368.453,126328,5.896881
2380.969,126329,5.918734
2381.028,126330,5.903227
2389.883,126331,5.861613
2414.541,126332,6.075814
2414.824,126333,6.113895
2420.842,126334,6.031604
2420.887,126335,6.402309
2433.917,126336,6.420700
2446.938,126337,6.362931
2447.018,126338,6.345405
2460.900,126339,6.090599
2460.947,126340,6.056053
2470.881,126341,5.947726
2494.032,126342,5.805286
2494.084,126343,5.874667
2500.935,126344,5.732876
2501.007,126345,5.818124
2512.996,126346,5.834135
2524.914,126347,5.874451
2549.047,126348,5.774851
2549.151,126349,5.865003
2549.302,126350,5.697176
2549.337,126351,5.227231
2572.861,126352,5.449222
2572.911,126353,7.337222
2579.881,126354,11.096778
2579.929,126355,10.719870
2604.960,126356,6.071776
2605.009,126357,5.812210
2605.043,126358,6.255902
2621.046,126359,6.144979
2621.101,126360,6.364878
2642.919,126361,6.178011
2642.967,126362,6.168274
2644.821,126363,6.269389
2669.035,126364,6.308407
2669.084,126365,6.346775
2674.785,126366,6.341727
2674.822,126367,6.341583
2691.264,126368,6.511862
2700.890,126369,6.421566
2700.942,126370,6.833092
2722.861,126371,6.777702
2722.906,126372,6.447962
2725.791,126373,6.722529
2748.490,126374,6.723250
2748.540,126375,6.978561
2755.939,126376,7.074771
2755.987,126377,7.213677
2768.970,126378,7.392539
2782.050,126379,7.518175
2782.110,126380,7.575800
2796.926,126381,7.696171
2796.976,126382,7.633786
2819.962,126383,7.787261
2820.047,126384,7.751705
2820.116,126385,7.612294
2838.463,126386,7.504472
2838.516,126387,7.246276
2861.922,126388,7.165212
2861.971,126389,6.745608
2862.005,126390,6.593792
2888.422,126391,6.664471
2888.473,126392,6.516838
2913.048,126393,6.533426
2913.154,126394,6.602591
2917.291,126395,6.604682
2947.106,126396,6.409377
2947.157,126397,6.357449
2972.911,126398,6.419618
2972.964,126399,6.485826
2972.999,126400,6.537249
2997.916,126401,6.542009
2997.966,126402,6.537177
3023.942,126403,6.812248
3023.996,126404,6.817369
3047.908,126405,6.358603
3048.024,126406,6.579800
3048.091,126407,6.531912
3070.884,126408,6.476883
3070.932,126409,6.477893
3070.968,126410,6.545687
3098.428,126411,6.615140
3098.521,126412,6.441976
3131.240,126413,6.587662
3131.294,126414,6.585787
3137.849,126415,6.780803
3137.891,126416,6.883072
3137.925,126417,6.642835
3139.781,126418,6.505299
3139.817,126419,6.636488
3172.701,126420,6.869657
3172.843,126421,7.107803
3172.910,126422,6.989740
3196.007,126423,7.185550
3196.057,126424,6.677669
3196.090,126425,6.743444
3196.123,126426,6.747772
3221.232,126427,6.499673
3221.332,126428,6.351463
3221.392,126429,6.272418
3248.003,126430,6.290304
3248.055,126431,6.403247
3248.094,126432,6.332784
3256.417,126433,6.420844
3256.580,126434,6.410387
3256.655,126435,6.332712
3256.753,126436,5.796415
3280.911,126437,5.406237
3307.012,126438,6.681059
3307.060,126439,9.563616
3307.093,126440,11.840280
3307.125,126441,8.823937
3331.980,126442,5.900126
3332.057,126443,6.760754
3332.124,126444,6.625165
3350.931,126445,6.710557
3350.980,126446,6.655817
3356.349,126447,6.554414
3356.398,126448,6.658197
3379.933,126449,6.528666
3405.069,126450,6.690074
3405.154,126451,6.763999
3405.199,126452,6.406636
3405.234,126453,6.617087
3431.937,126454,6.557875
3431.993,126455,6.624372
3432.030,126456,6.748854
3456.896,126457,6.790323
3456.945,126458,6.927499
3456.979,126459,6.923821
3482.983,126460,6.984403
3483.031,126461,7.167808
3511.039,126462,7.182809
3511.096,126463,7.366431
3511.131,126464,7.437831
3535.188,126465,7.555750
3535.242,126466,7.662130
3560.013,126467,7.635445
3560.089,126468,7.688310
3560.148,126469,7.549476
3560.205,126470,7.418286
3560.263,126471,7.326043
3571.001,126472,6.951876
3571.235,126473,6.763783
3591.920,126474,6.627906
3591.970,126475,6.592133
3617.542,126476,6.468733
3619.177,126477,6.182699
3619.214,126478,6.203975
3645.899,126479,6.241045
3645.946,126480,6.134305
